#Table1
u,g,r,i,z,class,z1,zerr
18.62899,18.16838,18.19385,18.0859,18.20611,QSO,0.6116875,6.443308E-05
18.42023,17.12892,16.49449,16.15116,15.88528,GALAXY,0.04350325,1.269164E-05
18.74226,16.77106,15.80231,15.3299,14.94362,GALAXY,0.05599736,1.447095E-05
18.32077,16.99408,16.38433,15.93038,15.66761,GALAXY,0.06823208,9.087791E-06
19.29453,17.38131,16.28679,15.83424,15.43,GALAXY,0.1398945,2.865288E-05
18.56516,16.59014,15.69017,15.2532,14.91635,GALAXY,0.06970926,1.294465E-05
19.00064,17.86979,17.44577,17.18281,17.05647,GALAXY,0.03954745,8.020646E-06
18.45687,16.55724,15.67213,15.30364,14.97836,GALAXY,0.03060806,1.009632E-05
19.24255,16.90722,15.84326,15.32702,14.93724,GALAXY,0.07965622,9.946434E-06
19.39425,19.3712,19.39978,19.12852,19.1697,QSO,1.838291,0.0003271204
19.59238,18.05625,17.55802,17.09293,17.01112,GALAXY,0.09066807,1.426067E-05
18.86187,17.03819,16.11924,15.60124,15.20959,GALAXY,0.0452122,1.576605E-05
19.53294,19.25419,19.03698,19.03141,18.86684,QSO,0.9077606,0.0005047612
18.58621,17.57167,17.18633,16.9299,16.76251,GALAXY,0.05368409,6.759194E-06
19.14977,17.94816,17.51697,17.25841,17.14075,GALAXY,0.05516677,1.376909E-05
19.30453,17.99086,17.37061,16.99233,16.74593,GALAXY,0.07871514,9.779633E-06
18.15474,17.11989,16.7147,16.44985,16.3074,GALAXY,0.04611742,6.812286E-06
19.41433,17.5118,16.53098,16.1095,15.7547,GALAXY,0.1100762,1.900626E-05
19.57861,17.65751,16.74542,16.28118,15.93752,GALAXY,0.06799048,1.4304E-05
18.95889,17.99252,17.29908,16.89557,16.68612,GALAXY,0.191523,8.509176E-06
19.16061,17.33835,16.54139,16.15932,15.89388,GALAXY,0.0306346,9.881528E-06
19.39346,17.32877,16.26506,15.73453,15.28847,GALAXY,0.08816481,2.544998E-05
16.32006,15.17712,14.80617,14.61842,14.48852,GALAXY,0.01775172,4.279897E-06
19.1042,17.06061,16.02345,15.57636,15.21925,GALAXY,0.1101125,1.837725E-05
18.79133,17.53611,16.91347,16.58221,16.36919,GALAXY,0.1118975,1.054496E-05
19.59282,18.36888,17.63834,17.23886,16.99534,GALAXY,0.1027898,1.439924E-05
18.59108,17.47921,17.02707,16.71677,16.55646,GALAXY,0.07353041,7.011376E-06
18.91463,17.58925,17.14264,16.80389,16.65419,GALAXY,0.06123055,6.52735E-06
18.37424,17.05319,16.38619,16.02689,15.76221,GALAXY,0.09554716,2.11812E-05
19.01603,17.20855,16.20763,15.70723,15.27828,GALAXY,0.08908103,2.357154E-05
19.57762,17.92311,17.15032,16.71221,16.37473,GALAXY,0.1187641,1.51137E-05
18.98713,16.89841,15.72337,15.24967,14.86726,GALAXY,0.1441962,2.687083E-05
19.15208,17.37288,16.37983,15.89527,15.51031,GALAXY,0.1376226,2.056582E-05
19.07998,17.06256,16.05069,15.5874,15.24484,GALAXY,0.1058549,1.51374E-05
19.41892,17.50311,16.57794,16.15747,15.84832,GALAXY,0.0841286,1.34838E-05
18.45569,16.98303,16.29606,15.92958,15.63364,GALAXY,0.03805419,1.46711E-05
19.25962,17.87899,17.15974,16.78724,16.52796,GALAXY,0.1229141,1.552214E-05
19.468,19.32965,19.25373,19.11676,18.94422,QSO,2.060393,0.0003141305
19.45935,17.55993,16.68416,16.25348,15.96083,GALAXY,0.114278,2.562043E-05
19.11931,18.19899,17.81353,17.52386,17.41863,GALAXY,0.1348296,6.097524E-06
19.49868,17.89247,17.02485,16.58346,16.23842,GALAXY,0.09840491,1.687197E-05
18.85916,17.88288,17.68075,17.4375,17.29168,GALAXY,0.05020266,5.521741E-06
18.66242,16.64237,15.6809,15.23358,14.87494,GALAXY,0.06947609,1.203795E-05
19.42202,17.53957,16.63682,16.21522,15.90292,GALAXY,0.08694965,1.740832E-05
19.46792,17.64472,16.72645,16.28009,15.98713,GALAXY,0.0870031,1.716437E-05
19.19438,17.17037,16.23465,15.80966,15.46507,GALAXY,0.08658715,1.864378E-05
17.79884,15.84647,14.91772,14.47457,14.12583,GALAXY,0.05196388,1.158792E-05
19.47016,17.93053,17.17038,16.68824,16.34998,GALAXY,0.06969777,1.03311E-05
18.81235,17.73039,17.32677,17.04184,16.95832,GALAXY,0.07134465,8.894506E-06
19.22824,19.06884,18.99111,18.74287,18.7686,QSO,1.712098,0.000517246
19.58128,19.13643,18.95998,18.84968,18.64255,QSO,0.8062726,0.0001724336
19.49569,19.15613,19.04047,18.75271,18.66905,QSO,1.599621,0.0003119879
19.40137,18.32533,17.90228,17.57997,17.43453,GALAXY,0.1124435,7.954713E-06
17.70633,16.14076,15.40143,14.98425,14.68544,GALAXY,0.03560656,1.090476E-05
18.64304,16.91287,16.12202,15.74787,15.43899,GALAXY,0.03334327,1.756321E-05
18.56006,16.72789,15.92479,15.55607,15.23526,GALAXY,0.03580712,1.247468E-05
18.41455,16.47977,15.56007,15.09647,14.73325,GALAXY,0.03900028,9.798208E-06
19.22933,17.78035,17.16968,16.80486,16.53132,GALAXY,0.1017917,1.423346E-05
19.31008,17.42014,16.43159,15.96558,15.62356,GALAXY,0.08703727,1.895948E-05
19.42751,18.1329,17.51872,17.13059,16.89056,GALAXY,0.0409084,6.066189E-06
19.59797,18.11764,17.39899,16.98537,16.70131,GALAXY,0.08819524,1.026419E-05
19.12246,17.29202,16.37461,15.96064,15.62432,GALAXY,0.08673137,1.394956E-05
19.34641,18.12935,17.5143,17.12761,16.90677,GALAXY,0.1084467,1.252698E-05
19.34035,17.36913,16.39085,15.92305,15.62558,GALAXY,0.09841248,3.027768E-05
17.57069,16.35402,15.88112,15.61381,15.46436,GALAXY,0.03091422,8.377866E-06
18.05711,16.65955,15.97093,15.55793,15.29959,GALAXY,0.08634319,7.256052E-06
19.15437,17.91146,17.26489,16.88845,16.61032,GALAXY,0.09355865,7.657082E-06
19.20552,17.306,16.22096,15.74862,15.35662,GALAXY,0.124184,2.564149E-05
19.12263,17.79153,17.08418,16.70971,16.43524,GALAXY,0.08422622,1.018636E-05
16.9165,15.60193,14.91783,14.59722,14.31675,GALAXY,0,0
18.54009,18.64245,18.60315,18.27523,18.14415,QSO,1.944284,0.000216082
19.45788,17.95201,17.01758,16.55206,16.21745,GALAXY,0.1270659,1.3505E-05
19.53607,18.33235,17.67375,17.25531,17.04811,GALAXY,0.1167537,1.050033E-05
19.46203,18.08017,17.4509,17.05708,16.91291,GALAXY,0.1038086,6.866579E-06
19.33829,17.60331,16.76051,16.3864,16.10534,GALAXY,0.1309197,2.212344E-05
19.2445,18.85918,18.93123,18.70471,18.70621,QSO,0.5441875,0.0001061472
18.34842,16.8678,16.2167,15.85543,15.58658,GALAXY,0.04573912,1.759221E-05
18.77444,17.69837,17.14096,16.78554,16.54155,GALAXY,0.08144797,6.983097E-06
18.99985,18.76891,18.47813,18.49051,18.3613,QSO,0.9820006,0.0003449847
18.31624,16.72621,15.93623,15.52276,15.25373,GALAXY,0.07504012,1.3887E-05
19.36547,17.21406,16.21336,15.76084,15.38672,GALAXY,0.09867164,2.184982E-05
19.00815,17.93777,17.44642,17.11042,16.95849,GALAXY,0.08120342,8.950472E-06
16.90472,16.89908,16.83905,16.70221,16.47443,QSO,0.2541572,2.128781E-05
19.04482,18.49525,18.44363,18.38103,18.14238,QSO,2.316365,0.0001435199
19.09457,17.30157,16.45558,16.05152,15.74076,GALAXY,0.03546853,1.893731E-05
18.82152,17.02168,16.2036,15.8073,15.49913,GALAXY,0.02721571,1.913761E-05
19.13083,17.62012,16.72291,16.28057,15.94246,GALAXY,0.1427472,2.081059E-05
19.39651,17.27793,16.15234,15.66907,15.28085,GALAXY,0.1253876,2.479328E-05
17.35352,15.49028,14.66244,14.25929,13.95395,GALAXY,0.03091272,1.011859E-05
19.44806,17.76423,16.98952,16.61766,16.35855,GALAXY,0.09397035,1.880183E-05
19.09291,18.73093,18.58263,18.33708,18.31426,QSO,1.719249,0.0002556792
16.90959,15.49561,14.80318,14.42542,14.15676,GALAXY,0.03128776,1.007117E-05
18.93921,18.03308,17.74492,17.48526,17.33798,GALAXY,0.03443703,6.781701E-06
19.43221,18.10219,17.38477,16.96671,16.64379,GALAXY,0.05062817,9.49935E-06
19.23314,19.15436,18.92968,18.8717,18.87535,QSO,1.271108,0.0003460899
18.84682,17.16819,16.32229,15.86969,15.55135,GALAXY,0.07838073,2.071787E-05
19.58609,19.25826,19.1051,19.16389,18.87653,QSO,0.8674461,0.0001407571
19.5031,17.4117,16.45983,15.99594,15.6204,GALAXY,0.07830483,1.621633E-05
19.37512,17.90386,17.05448,16.62863,16.33624,GALAXY,0.1288281,2.254869E-05
18.0535,15.97998,15.14212,14.67247,14.31859,GALAXY,0.04186591,1.387779E-05
19.35781,17.75847,16.97761,16.62462,16.4095,GALAXY,0.1882499,5.650874E-05
19.39571,18.18503,17.69824,17.42077,17.18026,GALAXY,0.07419496,1.109836E-05
18.92088,18.65514,18.53717,18.33711,17.83254,QSO,0.3992384,6.625552E-05
18.98424,17.62786,16.95878,16.61215,16.32859,GALAXY,0.04942762,2.278255E-05
19.16398,17.02133,15.9543,15.50918,15.15709,GALAXY,0.1174766,2.559552E-05
18.0393,16.91907,16.23696,15.84798,15.66886,GALAXY,0.09006672,1.832696E-05
19.21956,18.05481,17.48216,17.11021,16.87296,GALAXY,0.1144205,9.89869E-06
19.44815,17.97986,17.22753,16.84851,16.57661,GALAXY,0.1098414,2.030893E-05
19.33939,17.38004,16.37117,15.9458,15.58664,GALAXY,0.09819623,1.995114E-05
16.90703,15.82784,15.33742,15.08676,14.88506,GALAXY,0.0265036,1.919207E-05
19.34787,17.2686,16.23581,15.727,15.31426,GALAXY,0.08770064,1.623386E-05
19.11353,17.22667,16.21552,15.7943,15.40974,GALAXY,0.09964917,1.824304E-05
17.8021,19.49531,19.45679,20.50954,19.1035,GALAXY,0.6880551,0.0001711095
18.80524,17.02865,16.21192,15.80347,15.51854,GALAXY,0.04269177,1.187011E-05
17.61933,17.19044,17.18222,17.289,17.3471,GALAXY,0.02672106,4.720988E-06
19.27444,17.5917,16.68031,16.24122,15.92031,GALAXY,0.1000533,2.513865E-05
17.70749,16.01193,15.19212,14.74231,14.37466,GALAXY,0.03650779,1.381779E-05
17.94645,16.26037,15.38682,14.90934,14.56094,GALAXY,0.03263065,1.38942E-05
19.26831,17.34239,16.39989,15.97774,15.62188,GALAXY,0.09734973,1.947406E-05
19.16771,18.06949,17.57951,17.27221,17.11302,GALAXY,0.05265789,8.010773E-06
19.4673,18.22537,17.61205,17.23314,17.07587,GALAXY,0.09017539,8.632755E-06
18.57546,17.63185,17.29529,16.99111,16.94617,GALAXY,0.08800857,6.939515E-06
17.80582,15.91298,14.97764,14.55605,14.22774,GALAXY,0.07217515,1.443048E-05
19.2647,17.27398,16.32436,15.8973,15.54603,GALAXY,0.0929905,1.752165E-05
19.20092,17.33587,16.28825,15.79742,15.38703,GALAXY,0.0821214,1.985785E-05
17.6105,16.29169,15.70495,15.36564,15.13896,GALAXY,0.05043708,1.881841E-05
19.39115,18.23681,17.66522,17.30622,17.15552,GALAXY,0.1150499,2.387569E-05
19.20923,17.19922,16.32285,15.89663,15.57158,GALAXY,0.10673,4.40617E-05
19.3807,18.22328,17.77025,17.43346,17.31709,GALAXY,0.06248147,8.878344E-06
19.41374,18.82248,18.86342,18.62088,18.56315,GALAXY,0.04985141,6.238161E-06
18.38314,17.24373,16.74619,16.41811,16.19703,GALAXY,0.05904367,8.184498E-06
18.18892,16.53185,16.14835,15.94593,15.81738,GALAXY,0.0151799,7.529585E-06
17.56336,17.29201,17.15594,16.936,16.93282,QSO,1.51922,0.0001226757
19.51271,18.22056,17.76152,17.45662,17.26009,GALAXY,0.03096427,9.497501E-06
17.95584,16.59504,15.89716,15.52924,15.14694,GALAXY,0.02522289,1.051558E-05
19.47777,18.08574,17.47134,17.09903,16.86808,GALAXY,0.06619742,9.419006E-06
18.11743,16.98729,16.59974,16.36572,16.17652,GALAXY,0.03387281,6.082539E-06
17.77063,16.44002,15.85159,15.50702,15.30686,GALAXY,0.05186735,1.015882E-05
19.43741,18.17283,17.4733,17.02107,16.74855,GALAXY,0.1274252,1.052758E-05
18.13858,16.76684,16.19623,15.88741,15.64476,GALAXY,0.03115061,1.751068E-05
18.45051,16.46755,15.48795,15.05112,14.70956,GALAXY,0.08732332,1.822742E-05
18.6866,17.64391,17.32069,17.07948,16.88981,GALAXY,0.03860828,6.849886E-06
19.2297,17.91952,17.34508,16.94478,16.75692,GALAXY,0.10109,6.493586E-06
19.44528,17.55236,16.64067,16.22776,15.92298,GALAXY,0.0872341,1.460812E-05
18.19281,16.29834,15.44012,15.01824,14.70185,GALAXY,0.03836786,1.25057E-05
18.53916,17.0124,16.19536,15.77047,15.42979,GALAXY,0.106922,2.488518E-05
19.55384,17.78234,16.85517,16.39821,16.06429,GALAXY,0.0753782,1.851901E-05
18.46123,16.94403,16.15608,15.73999,15.41754,GALAXY,0.07141699,1.647119E-05
19.20926,17.64209,16.86152,16.43304,16.11712,GALAXY,0.1055794,9.533778E-06
17.64742,16.61633,16.3461,16.12901,16.03341,GALAXY,0.03762954,4.682007E-06
18.68991,16.61025,15.53164,15.03126,14.59673,GALAXY,0.07772411,1.962098E-05
19.49446,18.33903,17.71487,17.38275,17.12849,GALAXY,0.08500297,1.196624E-05
19.24577,18.08499,17.59368,17.2844,17.14672,GALAXY,0.05646281,6.48421E-06
18.62164,16.77465,15.88024,15.47675,15.15074,GALAXY,0.08488659,1.632328E-05
19.01942,17.98898,17.59125,17.38093,17.25186,GALAXY,0.03035537,7.976505E-06
19.41473,17.97321,16.88313,16.43307,16.07941,GALAXY,0.1583826,2.982817E-05
19.3089,17.96306,17.2542,16.83052,16.56003,GALAXY,0.0961483,8.943979E-06
19.02284,17.88168,17.60139,17.44836,17.41418,GALAXY,0.01964482,5.034692E-06
19.03369,17.82204,17.26498,16.91116,16.6915,GALAXY,0.08689333,1.02567E-05
17.93485,17.15701,16.91999,16.72397,16.58991,GALAXY,0.03857584,6.357486E-06
17.64002,16.43941,15.8255,15.4817,15.20458,GALAXY,0.03848135,1.338522E-05
19.38061,18.20111,17.64517,17.2821,17.08514,GALAXY,0.06682327,7.786061E-06
18.33671,16.75842,16.24666,15.7313,15.81834,GALAXY,0.04204386,8.998561E-06
17.50107,16.27963,15.82999,15.55447,15.31364,GALAXY,0.0372146,6.696975E-06
19.45158,18.41265,17.73169,17.34764,17.14263,GALAXY,0.1757254,1.182788E-05
19.00813,18.84492,18.58863,18.50619,18.46036,QSO,1.377259,0.0004367015
18.22672,18.02051,17.78168,17.71979,17.52069,QSO,0.9541884,0.0002022301
19.21281,18.86685,18.35912,18.12733,17.65348,QSO,0.2852177,2.946392E-05
18.98014,17.36446,16.57115,16.0988,15.71575,GALAXY,0.04419047,1.524336E-05
18.43786,16.47087,15.509,15.08766,14.75897,GALAXY,0.08734716,1.134682E-05
19.53878,18.21976,17.55795,17.20157,16.98312,GALAXY,0.1030307,3.3398E-05
18.91108,17.6862,17.11364,16.78629,16.52324,GALAXY,0.07344714,9.118561E-06
18.87832,16.95424,16.0449,15.56079,15.16649,GALAXY,0.08937937,1.662018E-05
19.40062,18.00423,17.37722,16.97496,16.72598,GALAXY,0.06695424,9.089198E-06
18.95343,17.08438,16.21406,15.80029,15.44987,GALAXY,0.0446385,1.580248E-05
18.11974,16.70246,16.15609,15.8082,15.66297,GALAXY,0.05001546,2.072241E-05
19.13491,18.01415,17.50817,17.17472,17.01797,GALAXY,0.1209759,7.350197E-06
19.14602,17.43242,16.59244,16.1854,15.88175,GALAXY,0.03657455,1.530585E-05
18.12705,16.99528,16.58405,16.29336,16.15187,GALAXY,0.05325586,5.758302E-06
19.52756,17.70183,16.81471,16.39617,16.07967,GALAXY,0.08603434,1.619065E-05
17.26309,15.34291,14.46821,14.05104,13.75189,GALAXY,0.0420028,9.91841E-06
19.44644,17.70474,16.69464,16.19924,15.86865,GALAXY,0.1145516,2.938979E-05
19.38868,17.24513,16.21529,15.72252,15.33187,GALAXY,0.1191768,1.81081E-05
19.33958,19.07055,18.76344,18.69207,18.6479,QSO,1.213149,0.000406556
17.10339,15.6504,14.94539,14.53448,14.20873,GALAXY,0.04146086,1.129584E-05
16.01138,15.39287,14.72389,14.22755,13.42422,GALAXY,0.3020439,6.584563E-05
18.76764,17.50884,16.98166,16.61927,16.42829,GALAXY,0.06901019,6.220299E-06
18.37523,17.20059,16.66331,16.30702,16.07212,GALAXY,0.05156221,5.398432E-06
17.49446,16.82526,16.78167,16.71272,16.57269,QSO,2.320948,0.0001161659
19.54785,17.98561,17.12658,16.70209,16.39895,GALAXY,0.0977276,1.408697E-05
18.70445,17.53621,16.87323,16.46175,16.1995,GALAXY,0.07159996,9.182684E-06
19.05351,17.87663,17.40156,17.02748,16.82964,GALAXY,0.05882578,6.542735E-06
18.8963,17.68648,17.11775,16.75503,16.58863,GALAXY,0.06638705,1.316362E-05
19.42971,17.27245,16.23617,15.78907,15.43452,GALAXY,0.08908179,2.300419E-05
18.64646,16.62368,15.68762,15.23945,14.90962,GALAXY,0.08066438,1.537547E-05
19.58345,18.11944,17.26395,16.83291,16.51592,GALAXY,0.08601101,1.478842E-05
19.50275,17.42923,16.29385,15.8238,15.45396,GALAXY,0.1428007,1.913649E-05
18.85257,17.75811,17.50356,17.30964,17.20733,GALAXY,0.04409285,4.825094E-06
19.12524,17.26468,16.37752,15.96345,15.62975,GALAXY,0.07163464,1.225188E-05
19.4049,18.46515,18.48211,18.15002,18.34027,QSO,0.6426057,0.0001122223
18.59111,17.32125,16.79719,16.50961,16.32915,GALAXY,0.02363324,1.75336E-05
19.38358,17.51493,16.5767,16.15254,15.81311,GALAXY,0.09244307,2.022114E-05
17.43286,15.56049,14.66026,14.20983,13.84962,GALAXY,0.03073466,1.381408E-05
18.57112,16.9295,16.12082,15.67932,15.35875,GALAXY,0.08857616,1.678314E-05
17.87881,16.39557,15.68668,15.3034,15.00095,GALAXY,0.03665339,1.121637E-05
17.17425,15.95355,15.37324,15.03377,14.77802,GALAXY,0.05274453,1.242644E-05
18.19995,16.61817,16.16689,15.88332,15.71953,GALAXY,0.02924944,6.545451E-06
19.41597,18.19319,17.65801,17.39318,17.22533,GALAXY,0.05032541,1.156142E-05
19.21944,17.70707,16.8499,16.39712,16.09202,GALAXY,0.1463147,2.843337E-05
18.4509,16.76428,16.04459,15.7052,15.47201,GALAXY,0.03495597,1.614392E-05
18.75281,17.97254,17.22898,16.78072,16.53468,QSO,0.1342801,3.200829E-05
18.2282,16.57093,15.7358,15.35618,15.02663,GALAXY,0.08882791,3.200608E-05
18.83396,17.60298,17.07095,16.76324,16.5118,GALAXY,0.02681742,9.515228E-06
19.15988,19.07821,18.60152,18.55215,18.52227,QSO,1.301636,0.0002799712
18.78792,17.49023,16.74958,16.35644,16.12305,GALAXY,0.1243734,1.248707E-05
18.36517,16.94552,16.2054,15.78908,15.49272,GALAXY,0.07126505,1.124374E-05
19.59997,17.98987,17.1297,16.66185,16.31938,GALAXY,0.09610721,1.057835E-05
18.61465,16.83044,15.93639,15.53993,15.20807,GALAXY,0.09391313,1.198091E-05
18.26283,16.73457,15.97092,15.58259,15.29769,GALAXY,0.03115629,2.494966E-05
19.46978,18.99724,18.77056,18.46579,18.34166,QSO,1.773548,0.000819069
19.01553,18.95523,18.69826,18.72915,18.80603,QSO,1.218008,0.0005074485
19.2004,18.13728,17.63165,17.39303,17.20019,GALAXY,0.02530729,1.032293E-05
19.52554,18.08186,17.19598,16.78728,16.43871,GALAXY,0.1326616,1.466163E-05
16.88202,15.16251,14.30836,13.85312,13.52259,GALAXY,0.03681896,9.956233E-06
19.49471,17.47594,16.50669,16.08095,15.74138,GALAXY,0.08901875,1.473101E-05
18.85341,17.7284,17.30829,17.09609,16.94103,GALAXY,0.01477552,1.158801E-05
17.44174,16.26394,15.82512,15.57701,15.53897,GALAXY,0.01482395,1.573676E-05
19.46722,18.15038,17.73694,17.55488,17.42945,GALAXY,0.02166459,7.213803E-06
19.48018,18.01816,17.22413,16.76353,16.44052,GALAXY,0.09327969,8.12959E-06
19.39557,17.43995,16.45978,16.02194,15.65887,GALAXY,0.09011468,1.986457E-05
18.79566,16.9187,15.95358,15.43102,14.9988,GALAXY,0.04128706,2.458141E-05
19.48839,18.00519,17.19356,16.70728,16.37188,GALAXY,0.09619351,6.446542E-06
19.52294,17.72394,16.94197,16.54935,16.22144,GALAXY,0.06584843,1.52065E-05
17.10394,15.16181,14.315,13.90663,13.58919,GALAXY,0.03037685,9.369021E-06
19.18665,18.86722,18.84757,18.7196,18.45341,QSO,2.182424,0.0001386017
17.1768,15.99294,15.42838,15.07742,14.83331,GALAXY,0.04178407,7.366087E-06
18.66757,17.27059,16.72768,16.42274,16.18599,GALAXY,0.04099478,1.462067E-05
19.02887,17.82376,17.24136,16.9137,16.7042,GALAXY,0.03720866,5.828689E-06
19.56543,18.18123,17.30066,16.80464,16.45952,GALAXY,0.1515289,2.185464E-05
18.37433,18.11911,17.95875,17.96829,17.80306,QSO,0.8821074,0.000172872
19.37497,18.31989,17.78085,17.42647,17.24694,GALAXY,0.1125078,8.937636E-06
19.58979,18.31371,17.57785,17.16779,16.83094,GALAXY,0.1238333,9.637369E-06
19.59472,19.26341,19.34757,19.16921,19.21848,QSO,0.5310352,6.239791E-05
18.06557,16.41695,15.60465,15.14695,14.85219,GALAXY,0.07773095,1.835839E-05
19.02258,17.6451,17.05718,16.71134,16.42423,GALAXY,0.04851687,1.144796E-05
18.59051,17.45863,16.94138,16.61852,16.4341,GALAXY,0.07810388,1.046312E-05
19.28194,17.35686,16.48721,16.09081,15.78451,GALAXY,0.05036692,1.611464E-05
19.03753,17.21643,16.60222,16.23117,16.00581,GALAXY,0.05834849,1.212839E-05
18.02207,17.06224,16.72091,16.49716,16.35933,GALAXY,0.02410687,8.732839E-06
17.86262,16.38223,15.75255,15.3939,15.10606,GALAXY,0.0490039,1.054442E-05
18.39841,17.40093,17.11744,16.93813,16.82588,GALAXY,0.03470186,6.690461E-06
19.49394,18.22671,17.66473,17.42293,17.19622,GALAXY,0.03679035,1.149694E-05
19.0528,17.562,16.7528,16.32034,15.98577,GALAXY,0.09814237,1.264794E-05
19.20258,17.92266,17.36816,17.02545,16.77131,GALAXY,0.02836962,8.11287E-06
18.82051,17.22342,16.48852,16.12283,15.83666,GALAXY,0.03166603,1.710307E-05
19.52015,18.01563,17.29138,16.89559,16.63637,GALAXY,0,0
18.81789,17.18209,16.28253,15.79545,15.39736,GALAXY,0.07913227,8.098341E-06
19.52085,18.30517,17.73552,17.39017,17.15548,GALAXY,0.1422133,1.173123E-05
18.1695,16.42408,15.55818,15.13771,14.85089,GALAXY,0.09646723,1.943833E-05
19.47259,17.43044,16.23947,15.68292,15.21275,GALAXY,0.1124501,2.489952E-05
19.28842,17.62003,16.66585,16.20439,15.87529,GALAXY,0.1401758,2.137442E-05
19.15931,17.41267,16.60126,16.22271,15.92498,GALAXY,0.04380561,1.346136E-05
18.95905,17.51024,16.6865,16.26629,15.9304,GALAXY,0.1464886,1.200048E-05
18.86353,17.88179,17.32873,16.96311,16.78333,GALAXY,0.08605397,8.097863E-06
19.42314,18.38775,18.02744,17.7324,17.58204,GALAXY,0.09932373,5.685891E-06
19.13061,17.3928,16.29268,15.80544,15.38429,GALAXY,0.1217249,3.200801E-05
19.44217,18.24105,17.57765,17.21608,17.06136,GALAXY,0.0271559,1.432065E-05
18.50732,16.57867,15.60054,15.14857,14.78547,GALAXY,0.07257354,1.737052E-05
19.19567,17.94606,17.2347,16.86899,16.54598,GALAXY,0.1219429,2.155663E-05
19.4877,18.27259,17.79684,17.50231,17.32828,GALAXY,0.05192625,7.094442E-06
18.31135,16.81651,16.08525,15.7043,15.38376,GALAXY,0.05965437,1.909754E-05
16.0711,14.45657,13.74488,13.34652,13.13339,GALAXY,0.02401104,1.012392E-05
19.36922,18.11563,17.03936,16.55213,16.22157,GALAXY,0.1759337,2.881668E-05
18.97732,17.74763,17.09848,16.70882,16.45716,GALAXY,0.1239704,9.256453E-06
17.59471,16.45855,16.03983,15.79086,15.63815,GALAXY,0.03342018,9.026532E-06
18.19052,16.89103,16.39015,16.14732,15.94434,GALAXY,0.03233916,1.661102E-05
18.71694,18.30269,18.23004,17.89847,18.00462,QSO,0.6503835,0.0001351017
19.1314,18.01117,17.56076,17.25988,17.00578,GALAXY,0.04585184,6.409654E-06
18.87531,17.84738,17.50481,17.19278,17.02666,GALAXY,0.05429779,5.857852E-06
17.83164,16.79322,16.48424,16.30608,16.16334,GALAXY,0.02951887,5.526384E-06
19.33751,18.15228,17.43057,17.05553,16.78334,GALAXY,0.1581595,1.283976E-05
18.50143,18.26088,18.10519,18.10639,18.04673,QSO,1.107675,0.000242723
19.47268,19.21521,19.0022,18.5313,18.45933,QSO,1.901364,0.0003379174
19.00866,17.09011,16.09484,15.63529,15.2355,GALAXY,0.08866346,2.68255E-05
19.06846,17.90173,17.42686,17.12281,16.97154,GALAXY,0.07765081,7.297543E-06
19.00087,17.73799,17.12069,16.7316,16.48658,GALAXY,0.1205972,6.878287E-06
19.49767,17.768,17.01359,16.64088,16.39038,GALAXY,0.03632649,2.018714E-05
19.4735,19.55905,19.55761,19.38123,19.13635,QSO,1.957854,0.0002316905
17.5182,16.08591,15.38546,14.9726,14.69627,GALAXY,0.06602184,1.416309E-05
17.3158,15.37504,14.6007,14.19859,13.92839,GALAXY,0.03000876,1.111583E-05
18.72152,17.31961,16.61992,16.19581,15.91847,GALAXY,0.0854068,1.340853E-05
